  1.1135746479757481e+009	  3.0000000000000000e+000	  6.6829000000000000e+004	  2.4681307317732873e+001	
  1.1135746485103960e+009	  3.0000000000000000e+000	  6.6829000000000000e+004	  2.3630928031534538e+001	
  1.1135746501140721e+009	  2.0000000000000000e+000	  6.6829000000000000e+004	  2.1694976436890055e+001	
  1.1135746501141450e+009	  3.0000000000000000e+000	  6.6829000000000000e+004	  2.4033538621150296e+001	
  1.1135746507509360e+009	  2.0000000000000000e+000	  6.6829000000000000e+004	  2.0386024354279638e+001	
  1.1135746507510080e+009	  3.0000000000000000e+000	  6.6829000000000000e+004	  2.3481241897719663e+001	
  1.1135746513705361e+009	  0.0000000000000000e+000	  6.6837000000000000e+004	  2.7279595611126087e+001	
  1.1135746520240259e+009	  0.0000000000000000e+000	  6.6837000000000000e+004	  2.5765613306765964e+001	
  1.1135746535269439e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  7.0194647160072662e+001	
  1.1135746536782939e+009	  0.0000000000000000e+000	  6.6837000000000000e+004	  1.8126042676485071e+001	
  1.1135746545956521e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  6.9053318201294658e+001	
  1.1135746548813009e+009	  0.0000000000000000e+000	  6.6837000000000000e+004	  1.6495561182124849e+001	
  1.1135746551293521e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  6.7064491036195392e+001	
  1.1135746554323521e+009	  0.0000000000000000e+000	  6.6837000000000000e+004	  1.5269854268407142e+001	
  1.1135746554589860e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  6.9631364100529737e+001	
  1.1135746563018501e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  6.4920896339768689e+001	
  1.1135746565369909e+009	  0.0000000000000000e+000	  6.6837000000000000e+004	  1.1995265061589803e+001	
  1.1135746566289670e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  6.3425940660669326e+001	
  1.1135746570887220e+009	  0.0000000000000000e+000	  6.6837000000000000e+004	  1.2761112922394837e+001	
  1.1135746571637831e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  6.5358645763973442e+001	
  1.1135746573704879e+009	  2.0000000000000000e+000	  6.6829000000000000e+004	  3.5563597078450591e+001	
  1.1135746576978569e+009	  0.0000000000000000e+000	  6.6837000000000000e+004	  1.0103696220303195e+001	
  1.1135746582342751e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  6.1068176860259172e+001	
  1.1135746588493919e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.7533635161344399e+001	
  1.1135746588716140e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.7247687209640453e+001	
  1.1135746594073031e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.8906034712213568e+001	
  1.1135746598860400e+009	  2.0000000000000000e+000	  6.6829000000000000e+004	  4.3482730278072211e+001	
  1.1135746601138511e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.8154640488114083e+001	
  1.1135746606444230e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.5752214397577291e+001	
  1.1135746611765151e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.4471304859993161e+001	
  1.1135746617115331e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.2327305204243551e+001	
  1.1135746623861060e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.2832761695578107e+001	
  1.1135746628768260e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.0880680043858632e+001	
  1.1135746639400671e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.2770862594430838e+001	
  1.1135746643107560e+009	  3.0000000000000000e+000	  6.6821000000000000e+004	  5.1806619597182269e+001	
  1.1135746645726731e+009	  0.0000000000000000e+000	  6.6833000000000000e+004	  1.2907426055760922e+001	
